ID_Moteur,Type_Moteur,Spécifications,ID_Usine,Localisation_Usine,Date_Début_Fabrication,Incidents_Fabrication,Durée_Fabrication,Date_Fin_Fabrication,Coût_Fabrication,Contrôles_Qualité_Passés,Mode_Expédition,Délai_Livraison,Coût_Expédition,Demande_Client,Capacité_Production_Usine,Stocks_Disponibles,DLT
7262,Hybride,"100 HP, Petit, 300 kg",2,Usine A,2020-01-15 06:49:16,0,3,2020-01-18 06:49:16,1474.2411705817303,0,Aérien,4.049824988733322,361.97,86.3117020685604,300,38,7.049824988733322
7263,Électrique,"200 HP, Moyen, 200 kg",3,Usine A,2020-05-30 15:43:43,1,7,2020-06-06 15:43:43,1842.801463227163,4,Maritime,18.899183280755505,437.88,96.46601995897926,200,33,25.899183280755505
7264,Électrique,"200 HP, Grand, 300 kg",2,Usine D,2020-04-08 19:09:38,1,30,2020-05-08 19:09:38,1842.801463227163,2,Maritime,18.899183280755505,712.76,96.46601995897926,300,10,48.89918328075551
7265,Électrique,"400 HP, Moyen, 100 kg",1,Usine D,2020-10-17 00:41:43,0,22,2020-11-08 00:41:43,1842.801463227163,0,Terrestre,9.449591640377752,266.64,96.46601995897926,400,4,31.449591640377754
7266,Diesel,"200 HP, Grand, 100 kg",3,Usine B,2020-08-01 07:18:49,1,10,2020-08-11 07:18:49,1228.5343088181087,4,Terrestre,9.449591640377752,705.71,81.23454312335096,200,24,19.449591640377754
7267,Diesel,"400 HP, Petit, 400 kg",1,Usine A,2020-02-20 03:10:20,0,14,2020-03-05 03:10:20,1228.5343088181087,2,Maritime,18.899183280755505,663.89,81.23454312335096,400,38,32.89918328075551
7268,Hybride,"400 HP, Grand, 100 kg",1,Usine C,2020-02-21 23:44:45,1,26,2020-03-18 23:44:45,1474.2411705817303,2,Terrestre,9.449591640377752,482.05,86.3117020685604,400,13,35.449591640377754
7269,Hybride,"100 HP, Petit, 400 kg",2,Usine B,2020-11-01 07:27:03,0,20,2020-11-21 07:27:03,1474.2411705817303,1,Terrestre,9.449591640377752,284.73,86.3117020685604,300,17,29.449591640377754
7270,Diesel,"100 HP, Grand, 100 kg",3,Usine B,2020-06-27 14:00:25,3,14,2020-07-11 14:00:25,1228.5343088181087,0,Maritime,18.899183280755505,645.72,81.23454312335096,200,7,32.89918328075551
7271,Diesel,"300 HP, Moyen, 100 kg",4,Usine A,2020-06-04 10:01:04,0,10,2020-06-14 10:01:04,1228.5343088181087,4,Aérien,4.049824988733322,797.36,81.23454312335096,100,35,14.049824988733322
7272,Électrique,"300 HP, Moyen, 200 kg",4,Usine A,2020-11-22 18:40:51,0,18,2020-12-10 18:40:51,1842.801463227163,4,Terrestre,9.449591640377752,834.75,96.46601995897926,100,2,27.449591640377754
7273,Hybride,"100 HP, Petit, 400 kg",2,Usine C,2020-12-05 17:06:54,0,1,2020-12-06 17:06:54,1474.2411705817303,0,Aérien,4.049824988733322,969.89,86.3117020685604,300,36,5.049824988733322
7274,Électrique,"300 HP, Grand, 200 kg",3,Usine D,2020-01-06 04:07:10,1,30,2020-02-05 04:07:10,1842.801463227163,4,Aérien,4.049824988733322,291.46,96.46601995897926,200,6,34.04982498873332
7275,Hybride,"200 HP, Grand, 200 kg",2,Usine D,2020-01-10 23:36:41,0,14,2020-01-24 23:36:41,1474.2411705817303,1,Aérien,4.049824988733322,534.81,86.3117020685604,300,9,18.04982498873332
7276,Électrique,"300 HP, Moyen, 100 kg",4,Usine D,2020-07-17 00:26:14,1,22,2020-08-08 00:26:14,1842.801463227163,1,Aérien,4.049824988733322,489.14,96.46601995897926,100,6,26.04982498873332
7277,Électrique,"200 HP, Grand, 200 kg",4,Usine C,2020-02-06 17:48:14,0,22,2020-02-28 17:48:14,1842.801463227163,3,Maritime,18.899183280755505,280.32,96.46601995897926,100,43,40.89918328075551
7278,Électrique,"100 HP, Moyen, 200 kg",2,Usine C,2020-06-18 14:29:46,0,3,2020-06-21 14:29:46,1842.801463227163,1,Terrestre,9.449591640377752,674.18,96.46601995897926,300,9,12.449591640377752
7279,Diesel,"100 HP, Grand, 100 kg",2,Usine A,2020-12-03 05:23:46,1,24,2020-12-27 05:23:46,1228.5343088181087,0,Maritime,18.899183280755505,651.74,81.23454312335096,300,8,42.89918328075551
7280,Électrique,"400 HP, Grand, 400 kg",4,Usine C,2020-06-13 23:05:24,3,68,2020-08-20 23:05:24,1842.801463227163,3,Terrestre,9.449591640377752,747.19,96.46601995897926,100,13,77.44959164037775
7281,Électrique,"200 HP, Grand, 100 kg",1,Usine B,2020-11-10 23:43:02,1,30,2020-12-10 23:43:02,1842.801463227163,0,Terrestre,9.449591640377752,949.47,96.46601995897926,400,48,39.449591640377754
7282,Diesel,"100 HP, Grand, 100 kg",2,Usine C,2020-12-11 12:49:27,1,13,2020-12-24 12:49:27,1228.5343088181087,3,Terrestre,9.449591640377752,493.42,81.23454312335096,300,44,22.449591640377754
7283,Hybride,"400 HP, Grand, 400 kg",3,Usine C,2020-07-10 01:32:41,0,13,2020-07-23 01:32:41,1474.2411705817303,2,Maritime,18.899183280755505,872.81,86.3117020685604,200,9,31.899183280755505
7284,Diesel,"100 HP, Moyen, 100 kg",4,Usine D,2020-03-21 11:34:58,2,34,2020-04-24 11:34:58,1228.5343088181087,2,Terrestre,9.449591640377752,701.88,81.23454312335096,100,5,43.449591640377754
7285,Électrique,"400 HP, Moyen, 400 kg",4,Usine C,2020-06-16 20:05:18,0,24,2020-07-10 20:05:18,1842.801463227163,2,Maritime,18.899183280755505,661.65,96.46601995897926,100,43,42.89918328075551
7286,Hybride,"300 HP, Grand, 400 kg",2,Usine B,2020-03-19 03:00:33,0,19,2020-04-07 03:00:33,1474.2411705817303,3,Terrestre,9.449591640377752,693.14,86.3117020685604,300,13,28.449591640377754
7287,Hybride,"400 HP, Grand, 300 kg",3,Usine C,2020-08-12 12:49:25,3,25,2020-09-06 12:49:25,1474.2411705817303,1,Maritime,18.899183280755505,754.95,86.3117020685604,200,19,43.89918328075551
7288,Électrique,"100 HP, Grand, 200 kg",3,Usine A,2020-12-13 10:56:52,1,16,2020-12-29 10:56:52,1842.801463227163,3,Aérien,4.049824988733322,579.05,96.46601995897926,200,20,20.04982498873332
7289,Électrique,"100 HP, Moyen, 100 kg",1,Usine B,2020-07-25 16:31:28,0,17,2020-08-11 16:31:28,1842.801463227163,2,Aérien,4.049824988733322,990.52,96.46601995897926,400,37,21.04982498873332
7290,Électrique,"300 HP, Moyen, 400 kg",3,Usine C,2020-05-30 01:40:55,0,27,2020-06-26 01:40:55,1842.801463227163,0,Aérien,4.049824988733322,883.66,96.46601995897926,200,36,31.04982498873332
7291,Électrique,"100 HP, Moyen, 100 kg",1,Usine B,2020-02-26 15:40:08,0,16,2020-03-13 15:40:08,1842.801463227163,2,Maritime,18.899183280755505,641.76,96.46601995897926,400,34,34.89918328075551
7292,Électrique,"200 HP, Petit, 400 kg",3,Usine A,2020-02-25 23:13:37,1,13,2020-03-09 23:13:37,1842.801463227163,4,Terrestre,9.449591640377752,315.83,96.46601995897926,200,33,22.449591640377754
7293,Électrique,"200 HP, Petit, 300 kg",2,Usine C,2020-02-18 15:18:04,0,13,2020-03-02 15:18:04,1842.801463227163,2,Maritime,18.899183280755505,935.48,96.46601995897926,300,29,31.899183280755505
7294,Électrique,"200 HP, Grand, 100 kg",4,Usine C,2020-05-04 07:48:53,1,34,2020-06-07 07:48:53,1842.801463227163,4,Maritime,18.899183280755505,912.78,96.46601995897926,100,39,52.89918328075551
7295,Électrique,"200 HP, Grand, 100 kg",1,Usine D,2020-05-31 17:24:04,0,9,2020-06-09 17:24:04,1842.801463227163,2,Maritime,18.899183280755505,364.67,96.46601995897926,400,5,27.899183280755505
7296,Diesel,"300 HP, Petit, 400 kg",2,Usine D,2020-12-30 22:07:52,0,28,2021-01-27 22:07:52,1228.5343088181087,0,Aérien,4.049824988733322,143.01,81.23454312335096,300,10,32.04982498873332
7297,Hybride,"300 HP, Grand, 100 kg",3,Usine A,2020-08-18 12:38:16,0,6,2020-08-24 12:38:16,1474.2411705817303,0,Terrestre,9.449591640377752,138.1,86.3117020685604,200,25,15.449591640377752
7298,Diesel,"100 HP, Petit, 300 kg",1,Usine C,2020-05-13 01:28:48,1,3,2020-05-16 01:28:48,1228.5343088181087,0,Terrestre,9.449591640377752,160.16,81.23454312335096,400,5,12.449591640377752
7299,Électrique,"300 HP, Moyen, 100 kg",1,Usine D,2020-08-12 18:50:34,0,17,2020-08-29 18:50:34,1842.801463227163,2,Maritime,18.899183280755505,898.99,96.46601995897926,400,37,35.89918328075551
7300,Hybride,"100 HP, Petit, 400 kg",3,Usine B,2020-12-27 07:45:16,0,24,2021-01-20 07:45:16,1474.2411705817303,2,Aérien,4.049824988733322,185.22,86.3117020685604,200,17,28.04982498873332
7301,Hybride,"200 HP, Petit, 300 kg",3,Usine A,2020-11-06 02:49:12,1,21,2020-11-27 02:49:12,1474.2411705817303,0,Maritime,18.899183280755505,232.36,86.3117020685604,200,41,39.89918328075551
7302,Hybride,"300 HP, Grand, 400 kg",2,Usine A,2020-10-13 07:05:07,1,19,2020-11-01 07:05:07,1474.2411705817303,0,Maritime,18.899183280755505,252.14,86.3117020685604,300,0,37.89918328075551
7303,Hybride,"300 HP, Moyen, 100 kg",3,Usine D,2020-01-01 07:52:18,1,10,2020-01-11 07:52:18,1474.2411705817303,4,Maritime,18.899183280755505,367.13,86.3117020685604,200,6,28.899183280755505
7304,Diesel,"300 HP, Petit, 200 kg",2,Usine B,2020-11-25 05:32:58,1,24,2020-12-19 05:32:58,1228.5343088181087,2,Maritime,18.899183280755505,242.18,81.23454312335096,300,43,42.89918328075551
7305,Électrique,"200 HP, Petit, 400 kg",1,Usine C,2020-04-23 10:10:15,1,22,2020-05-15 10:10:15,1842.801463227163,4,Terrestre,9.449591640377752,843.77,96.46601995897926,400,3,31.449591640377754
7306,Électrique,"400 HP, Petit, 300 kg",4,Usine C,2020-01-03 12:28:31,1,24,2020-01-27 12:28:31,1842.801463227163,0,Maritime,18.899183280755505,652.76,96.46601995897926,100,23,42.89918328075551
7307,Hybride,"200 HP, Grand, 300 kg",1,Usine C,2020-07-18 21:08:29,1,11,2020-07-29 21:08:29,1474.2411705817303,3,Maritime,18.899183280755505,473.21,86.3117020685604,400,3,29.899183280755505
7308,Diesel,"100 HP, Grand, 400 kg",2,Usine B,2020-04-14 14:55:12,1,28,2020-05-12 14:55:12,1228.5343088181087,4,Aérien,4.049824988733322,277.31,81.23454312335096,300,16,32.04982498873332
7309,Électrique,"300 HP, Grand, 400 kg",4,Usine D,2020-08-01 02:31:57,3,70,2020-10-10 02:31:57,1842.801463227163,2,Aérien,4.049824988733322,242.19,96.46601995897926,100,47,74.04982498873332
7310,Diesel,"100 HP, Moyen, 300 kg",3,Usine C,2020-09-23 16:04:41,3,32,2020-10-25 16:04:41,1228.5343088181087,2,Maritime,18.899183280755505,280.14,81.23454312335096,200,10,50.89918328075551
7311,Hybride,"200 HP, Moyen, 200 kg",2,Usine C,2020-07-09 22:06:57,0,4,2020-07-13 22:06:57,1474.2411705817303,2,Maritime,18.899183280755505,812.5,86.3117020685604,300,21,22.899183280755505
7312,Hybride,"400 HP, Petit, 100 kg",4,Usine C,2020-07-14 08:36:57,1,24,2020-08-07 08:36:57,1474.2411705817303,0,Aérien,4.049824988733322,161.73,86.3117020685604,100,46,28.04982498873332
7313,Hybride,"100 HP, Grand, 300 kg",1,Usine B,2020-01-03 15:24:14,1,24,2020-01-27 15:24:14,1474.2411705817303,3,Terrestre,9.449591640377752,838.03,86.3117020685604,400,1,33.449591640377754
7314,Diesel,"400 HP, Moyen, 300 kg",1,Usine C,2020-11-04 08:39:37,0,1,2020-11-05 08:39:37,1228.5343088181087,3,Maritime,18.899183280755505,643.32,81.23454312335096,400,14,19.899183280755505
7315,Diesel,"300 HP, Grand, 100 kg",3,Usine B,2020-02-20 22:38:14,3,11,2020-03-02 22:38:14,1228.5343088181087,1,Aérien,4.049824988733322,263.99,81.23454312335096,200,18,15.049824988733322
7316,Hybride,"200 HP, Moyen, 400 kg",1,Usine A,2020-11-17 20:33:39,1,21,2020-12-08 20:33:39,1474.2411705817303,1,Terrestre,9.449591640377752,649.25,86.3117020685604,400,37,30.449591640377754
7317,Hybride,"200 HP, Moyen, 200 kg",2,Usine C,2020-10-15 05:52:01,1,17,2020-11-01 05:52:01,1474.2411705817303,3,Aérien,4.049824988733322,390.9,86.3117020685604,300,17,21.04982498873332
7318,Électrique,"400 HP, Petit, 100 kg",1,Usine D,2020-01-23 19:21:12,1,14,2020-02-06 19:21:12,1842.801463227163,1,Aérien,4.049824988733322,475.39,96.46601995897926,400,41,18.04982498873332
7319,Hybride,"200 HP, Moyen, 100 kg",3,Usine A,2020-10-15 16:01:51,3,11,2020-10-26 16:01:51,1474.2411705817303,3,Terrestre,9.449591640377752,884.88,86.3117020685604,200,12,20.449591640377754
7320,Hybride,"300 HP, Petit, 200 kg",2,Usine D,2020-05-31 14:27:25,0,16,2020-06-16 14:27:25,1474.2411705817303,3,Terrestre,9.449591640377752,178.01,86.3117020685604,300,16,25.449591640377754
7321,Hybride,"400 HP, Petit, 200 kg",3,Usine A,2020-05-18 21:30:31,3,26,2020-06-13 21:30:31,1474.2411705817303,4,Aérien,4.049824988733322,554.04,86.3117020685604,200,15,30.04982498873332
7322,Diesel,"400 HP, Grand, 100 kg",2,Usine B,2020-04-21 22:28:37,0,18,2020-05-09 22:28:37,1228.5343088181087,0,Aérien,4.049824988733322,224.86,81.23454312335096,300,29,22.04982498873332
7323,Électrique,"100 HP, Petit, 300 kg",4,Usine B,2020-02-26 09:10:31,0,12,2020-03-09 09:10:31,1842.801463227163,2,Aérien,4.049824988733322,505.33,96.46601995897926,100,15,16.04982498873332
7324,Diesel,"300 HP, Grand, 300 kg",2,Usine D,2020-02-02 02:43:41,1,28,2020-03-01 02:43:41,1228.5343088181087,4,Aérien,4.049824988733322,590.15,81.23454312335096,300,34,32.04982498873332
7325,Hybride,"300 HP, Petit, 300 kg",2,Usine D,2020-04-28 16:04:00,1,8,2020-05-06 16:04:00,1474.2411705817303,4,Maritime,18.899183280755505,603.77,86.3117020685604,300,17,26.899183280755505
7326,Électrique,"100 HP, Petit, 400 kg",2,Usine D,2020-10-25 02:35:28,0,2,2020-10-27 02:35:28,1842.801463227163,0,Aérien,4.049824988733322,422.24,96.46601995897926,300,44,6.049824988733322
7327,Électrique,"400 HP, Moyen, 400 kg",2,Usine A,2020-07-06 02:29:27,1,3,2020-07-09 02:29:27,1842.801463227163,3,Aérien,4.049824988733322,895.99,96.46601995897926,300,17,7.049824988733322
7328,Diesel,"200 HP, Petit, 200 kg",4,Usine B,2020-10-17 11:17:31,2,20,2020-11-06 11:17:31,1228.5343088181087,2,Maritime,18.899183280755505,190.51,81.23454312335096,100,19,38.89918328075551
7329,Électrique,"400 HP, Moyen, 300 kg",1,Usine B,2020-10-21 06:58:17,1,3,2020-10-24 06:58:17,1842.801463227163,4,Terrestre,9.449591640377752,714.67,96.46601995897926,400,37,12.449591640377752
7330,Électrique,"200 HP, Grand, 200 kg",4,Usine B,2020-10-31 08:20:39,2,32,2020-12-02 08:20:39,1842.801463227163,2,Maritime,18.899183280755505,648.43,96.46601995897926,100,11,50.89918328075551
7331,Électrique,"200 HP, Moyen, 200 kg",4,Usine C,2020-12-18 18:24:09,1,56,2021-02-12 18:24:09,1842.801463227163,1,Aérien,4.049824988733322,176.91,96.46601995897926,100,4,60.04982498873332
7332,Diesel,"400 HP, Moyen, 100 kg",3,Usine D,2020-10-18 01:23:58,2,28,2020-11-15 01:23:58,1228.5343088181087,3,Terrestre,9.449591640377752,143.49,81.23454312335096,200,30,37.449591640377754
7333,Électrique,"400 HP, Grand, 100 kg",1,Usine A,2020-09-21 18:42:46,1,6,2020-09-27 18:42:46,1842.801463227163,0,Terrestre,9.449591640377752,958.07,96.46601995897926,400,39,15.449591640377752
7334,Hybride,"300 HP, Petit, 400 kg",1,Usine C,2020-04-14 02:50:26,0,19,2020-05-03 02:50:26,1474.2411705817303,2,Aérien,4.049824988733322,451.53,86.3117020685604,400,48,23.04982498873332
7335,Hybride,"200 HP, Grand, 300 kg",4,Usine A,2020-04-18 12:22:10,2,34,2020-05-22 12:22:10,1474.2411705817303,2,Maritime,18.899183280755505,581.93,86.3117020685604,100,49,52.89918328075551
7336,Électrique,"200 HP, Petit, 200 kg",4,Usine A,2020-02-07 17:28:36,2,16,2020-02-23 17:28:36,1842.801463227163,4,Aérien,4.049824988733322,444.84,96.46601995897926,100,12,20.04982498873332
7337,Hybride,"300 HP, Grand, 400 kg",4,Usine B,2020-12-21 04:09:31,0,32,2021-01-22 04:09:31,1474.2411705817303,2,Aérien,4.049824988733322,491.82,86.3117020685604,100,28,36.04982498873332
7338,Électrique,"300 HP, Petit, 100 kg",1,Usine D,2020-07-31 16:00:40,0,6,2020-08-06 16:00:40,1842.801463227163,1,Maritime,18.899183280755505,444.57,96.46601995897926,400,42,24.899183280755505
7339,Électrique,"300 HP, Grand, 100 kg",3,Usine A,2020-10-10 05:41:30,1,11,2020-10-21 05:41:30,1842.801463227163,2,Aérien,4.049824988733322,940.27,96.46601995897926,200,21,15.049824988733322
7340,Électrique,"200 HP, Grand, 300 kg",4,Usine C,2020-08-12 15:02:38,3,70,2020-10-21 15:02:38,1842.801463227163,2,Maritime,18.899183280755505,572.75,96.46601995897926,100,40,88.89918328075551
7341,Hybride,"300 HP, Moyen, 100 kg",3,Usine C,2020-03-20 11:38:21,3,10,2020-03-30 11:38:21,1474.2411705817303,4,Maritime,18.899183280755505,130.27,86.3117020685604,200,32,28.899183280755505
7342,Hybride,"200 HP, Moyen, 100 kg",1,Usine A,2020-11-11 09:44:43,1,20,2020-12-01 09:44:43,1474.2411705817303,2,Aérien,4.049824988733322,369.55,86.3117020685604,400,34,24.04982498873332
7343,Électrique,"300 HP, Petit, 200 kg",4,Usine B,2020-01-13 08:03:41,2,24,2020-02-06 08:03:41,1842.801463227163,4,Terrestre,9.449591640377752,593.31,96.46601995897926,100,33,33.449591640377754
7344,Hybride,"300 HP, Grand, 300 kg",2,Usine D,2020-08-04 21:23:49,1,28,2020-09-01 21:23:49,1474.2411705817303,3,Aérien,4.049824988733322,584.02,86.3117020685604,300,21,32.04982498873332
7345,Diesel,"400 HP, Moyen, 200 kg",4,Usine A,2020-08-29 01:47:50,1,28,2020-09-26 01:47:50,1228.5343088181087,1,Maritime,18.899183280755505,963.69,81.23454312335096,100,28,46.89918328075551
7346,Hybride,"100 HP, Petit, 300 kg",3,Usine C,2020-01-30 10:49:27,2,24,2020-02-23 10:49:27,1474.2411705817303,4,Maritime,18.899183280755505,793.91,86.3117020685604,200,23,42.89918328075551
7347,Électrique,"400 HP, Grand, 300 kg",1,Usine B,2020-03-07 06:00:22,1,16,2020-03-23 06:00:22,1842.801463227163,3,Aérien,4.049824988733322,221.74,96.46601995897926,400,10,20.04982498873332
7348,Hybride,"200 HP, Moyen, 100 kg",4,Usine B,2020-03-27 07:16:01,0,6,2020-04-02 07:16:01,1474.2411705817303,1,Maritime,18.899183280755505,502.38,86.3117020685604,100,37,24.899183280755505
7349,Diesel,"300 HP, Petit, 100 kg",3,Usine D,2020-03-30 07:12:08,1,12,2020-04-11 07:12:08,1228.5343088181087,2,Aérien,4.049824988733322,487.49,81.23454312335096,200,38,16.04982498873332
7350,Électrique,"400 HP, Grand, 100 kg",1,Usine C,2020-11-24 01:07:21,1,17,2020-12-11 01:07:21,1842.801463227163,3,Terrestre,9.449591640377752,296.65,96.46601995897926,400,20,26.449591640377754
7351,Diesel,"100 HP, Moyen, 200 kg",4,Usine A,2020-02-17 20:32:12,3,32,2020-03-20 20:32:12,1228.5343088181087,0,Terrestre,9.449591640377752,461.39,81.23454312335096,100,27,41.449591640377754
7352,Hybride,"400 HP, Petit, 100 kg",2,Usine D,2020-12-17 14:02:51,0,17,2021-01-03 14:02:51,1474.2411705817303,1,Terrestre,9.449591640377752,424.06,86.3117020685604,300,36,26.449591640377754
7353,Électrique,"200 HP, Petit, 100 kg",3,Usine C,2020-11-23 09:14:49,3,9,2020-12-02 09:14:49,1842.801463227163,2,Maritime,18.899183280755505,666.99,96.46601995897926,200,42,27.899183280755505
7354,Diesel,"200 HP, Grand, 300 kg",3,Usine C,2020-07-03 05:05:14,2,25,2020-07-28 05:05:14,1228.5343088181087,1,Terrestre,9.449591640377752,424.24,81.23454312335096,200,11,34.449591640377754
7355,Hybride,"200 HP, Petit, 200 kg",3,Usine A,2020-03-27 20:45:43,0,14,2020-04-10 20:45:43,1474.2411705817303,3,Maritime,18.899183280755505,250.14,86.3117020685604,200,0,32.89918328075551
7356,Hybride,"400 HP, Moyen, 300 kg",3,Usine D,2020-09-04 13:53:06,0,14,2020-09-18 13:53:06,1474.2411705817303,4,Maritime,18.899183280755505,191.19,86.3117020685604,200,20,32.89918328075551
7357,Électrique,"200 HP, Moyen, 100 kg",2,Usine A,2020-11-09 18:42:35,0,10,2020-11-19 18:42:35,1842.801463227163,2,Maritime,18.899183280755505,626.83,96.46601995897926,300,14,28.899183280755505
7358,Diesel,"400 HP, Moyen, 400 kg",3,Usine B,2020-02-23 07:10:23,2,24,2020-03-18 07:10:23,1228.5343088181087,2,Terrestre,9.449591640377752,799.22,81.23454312335096,200,43,33.449591640377754
7359,Électrique,"100 HP, Petit, 100 kg",2,Usine B,2020-10-03 11:12:15,0,25,2020-10-28 11:12:15,1842.801463227163,3,Terrestre,9.449591640377752,896.94,96.46601995897926,300,1,34.449591640377754
7360,Diesel,"400 HP, Moyen, 400 kg",2,Usine C,2020-02-10 08:42:06,1,9,2020-02-19 08:42:06,1228.5343088181087,4,Maritime,18.899183280755505,885.34,81.23454312335096,300,31,27.899183280755505
7361,Électrique,"200 HP, Moyen, 400 kg",4,Usine D,2020-07-12 01:48:29,3,50,2020-08-31 01:48:29,1842.801463227163,2,Aérien,4.049824988733322,437.9,96.46601995897926,100,27,54.04982498873332
7362,Électrique,"400 HP, Petit, 300 kg",2,Usine B,2020-01-05 23:44:48,0,20,2020-01-25 23:44:48,1842.801463227163,0,Terrestre,9.449591640377752,285.54,96.46601995897926,300,44,29.449591640377754
7363,Diesel,"200 HP, Petit, 200 kg",3,Usine B,2020-06-30 09:47:46,2,18,2020-07-18 09:47:46,1228.5343088181087,1,Maritime,18.899183280755505,503.49,81.23454312335096,200,42,36.89918328075551
7364,Hybride,"100 HP, Grand, 400 kg",4,Usine B,2020-12-04 19:43:20,0,28,2021-01-01 19:43:20,1474.2411705817303,3,Aérien,4.049824988733322,548.19,86.3117020685604,100,17,32.04982498873332
7365,Hybride,"100 HP, Grand, 200 kg",4,Usine A,2020-05-26 06:27:35,0,16,2020-06-11 06:27:35,1474.2411705817303,0,Aérien,4.049824988733322,615.8,86.3117020685604,100,22,20.04982498873332
7366,Diesel,"200 HP, Petit, 300 kg",1,Usine B,2020-04-17 22:22:22,0,15,2020-05-02 22:22:22,1228.5343088181087,4,Terrestre,9.449591640377752,761.53,81.23454312335096,400,6,24.449591640377754
7367,Diesel,"100 HP, Moyen, 300 kg",2,Usine A,2020-02-16 21:47:38,1,23,2020-03-10 21:47:38,1228.5343088181087,3,Aérien,4.049824988733322,226.76,81.23454312335096,300,6,27.04982498873332
7368,Hybride,"200 HP, Grand, 400 kg",2,Usine D,2020-07-24 19:27:04,1,20,2020-08-13 19:27:04,1474.2411705817303,0,Aérien,4.049824988733322,524.45,86.3117020685604,300,25,24.04982498873332
7369,Électrique,"300 HP, Moyen, 100 kg",2,Usine D,2020-06-25 23:33:36,0,25,2020-07-20 23:33:36,1842.801463227163,2,Aérien,4.049824988733322,198.98,96.46601995897926,300,37,29.04982498873332
7370,Électrique,"300 HP, Petit, 400 kg",2,Usine B,2020-10-21 15:23:01,1,14,2020-11-04 15:23:01,1842.801463227163,2,Terrestre,9.449591640377752,761.64,96.46601995897926,300,45,23.449591640377754
7371,Diesel,"300 HP, Petit, 100 kg",4,Usine C,2020-02-06 11:35:47,1,18,2020-02-24 11:35:47,1228.5343088181087,4,Terrestre,9.449591640377752,987.95,81.23454312335096,100,47,27.449591640377754
7372,Diesel,"100 HP, Moyen, 100 kg",4,Usine C,2020-02-26 11:32:35,3,20,2020-03-17 11:32:35,1228.5343088181087,0,Maritime,18.899183280755505,264.36,81.23454312335096,100,2,38.89918328075551
7373,Hybride,"300 HP, Moyen, 200 kg",3,Usine A,2020-05-26 14:30:30,3,19,2020-06-14 14:30:30,1474.2411705817303,3,Maritime,18.899183280755505,101.69,86.3117020685604,200,27,37.89918328075551
7374,Hybride,"300 HP, Grand, 100 kg",2,Usine B,2020-10-20 23:10:23,1,10,2020-10-30 23:10:23,1474.2411705817303,4,Terrestre,9.449591640377752,646.81,86.3117020685604,300,27,19.449591640377754
7375,Hybride,"100 HP, Grand, 200 kg",3,Usine C,2020-06-22 19:02:38,3,34,2020-07-26 19:02:38,1474.2411705817303,4,Aérien,4.049824988733322,263.36,86.3117020685604,200,7,38.04982498873332
7376,Diesel,"100 HP, Moyen, 400 kg",3,Usine D,2020-03-21 18:54:45,3,22,2020-04-12 18:54:45,1228.5343088181087,1,Terrestre,9.449591640377752,629.04,81.23454312335096,200,15,31.449591640377754
7377,Électrique,"400 HP, Grand, 300 kg",3,Usine C,2020-09-16 01:26:55,2,6,2020-09-22 01:26:55,1842.801463227163,2,Maritime,18.899183280755505,291.71,96.46601995897926,200,10,24.899183280755505
7378,Hybride,"300 HP, Petit, 200 kg",1,Usine A,2020-05-16 01:51:00,1,31,2020-06-16 01:51:00,1474.2411705817303,3,Maritime,18.899183280755505,439.55,86.3117020685604,400,11,49.89918328075551
7379,Électrique,"300 HP, Grand, 200 kg",3,Usine A,2020-09-19 21:00:32,0,20,2020-10-09 21:00:32,1842.801463227163,0,Maritime,18.899183280755505,153.3,96.46601995897926,200,24,38.89918328075551
7380,Électrique,"400 HP, Petit, 300 kg",4,Usine C,2020-01-28 16:02:06,1,36,2020-03-04 16:02:06,1842.801463227163,3,Aérien,4.049824988733322,652.46,96.46601995897926,100,40,40.04982498873332
7381,Hybride,"200 HP, Moyen, 200 kg",3,Usine C,2020-08-18 09:37:21,0,28,2020-09-15 09:37:21,1474.2411705817303,4,Aérien,4.049824988733322,818.17,86.3117020685604,200,36,32.04982498873332
7382,Hybride,"100 HP, Moyen, 300 kg",2,Usine D,2020-01-22 04:08:11,1,25,2020-02-16 04:08:11,1474.2411705817303,0,Terrestre,9.449591640377752,154.19,86.3117020685604,300,38,34.449591640377754
7383,Diesel,"200 HP, Petit, 200 kg",2,Usine C,2020-06-06 18:54:52,1,8,2020-06-14 18:54:52,1228.5343088181087,3,Terrestre,9.449591640377752,127.78,81.23454312335096,300,24,17.449591640377754
7384,Diesel,"100 HP, Petit, 300 kg",4,Usine B,2020-04-12 12:47:00,1,26,2020-05-08 12:47:00,1228.5343088181087,2,Maritime,18.899183280755505,508.17,81.23454312335096,100,20,44.89918328075551
7385,Électrique,"300 HP, Petit, 200 kg",1,Usine B,2020-06-26 04:12:47,1,16,2020-07-12 04:12:47,1842.801463227163,1,Aérien,4.049824988733322,572.48,96.46601995897926,400,38,20.04982498873332
7386,Électrique,"100 HP, Moyen, 400 kg",3,Usine A,2020-05-24 19:56:18,1,7,2020-05-31 19:56:18,1842.801463227163,3,Aérien,4.049824988733322,792.42,96.46601995897926,200,42,11.049824988733322
7387,Électrique,"300 HP, Grand, 100 kg",4,Usine C,2020-01-08 06:27:19,0,50,2020-02-27 06:27:19,1842.801463227163,2,Aérien,4.049824988733322,611.03,96.46601995897926,100,44,54.04982498873332
