,ProductLabel,ProductionSite,ProductName,Reference,ProductCategoryCode,MainMaterialType,CommercialRegion,ProductionPeriod,ProductCategory,EngineSize,RevisionCycleIndex,CycleStartDate,ProductionPlanningDate,PlanConfirmationDate,ScheduledManufacturingDate,ScheduledManufacturingDate2,DesignValidationDate,OK,MO,QA,CM,CE,SA,MR,TR,StartPreparation,EndPreparation,StartConfection,EndConfection,StartFinishing,EndFinishing,StartAssembly,EndAssembly,StartRepair,EndRepair,StartVerification,EndVerification,StartShippingPreparation,EndShippingPreparation,FactoryExitDate,OperationDescription,WeeklyReleaseDate,LeadTimeBeforeProduction,DesignValidationLeadTime,AssemblyTime,ShippingPreparationTime,FinalizationTime,DLT,groupe_duree_cycle,commentaire
92,1707586427,Nantes_Factory,Produit CI,2092755,,Matériau 3,Germany,Saison Ete,PRIMACY 4,DimMot16,IndRevP,2023-06-07,2023-06-07 02:00:00,2023-06-07 02:00:00,2023-06-10 02:00:00,2023-06-10 02:00:00,2023-06-11,,,,,,,,,2023-06-08 20:43:14,2023-06-09 15:44:54,2023-06-10 08:44:53,2023-06-10 08:47:36,2023-06-10 09:56:09,2023-06-10 09:57:03,2023-06-10 21:25:42,2023-06-10 21:36:03,,,2023-06-10 22:37:58,2023-06-11 08:40:29,2023-06-11 09:01:26,2023-06-11 09:14:46,2023-06-14,"[[TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default]]",2023-06-18,0,6,5,0,11,18,DurCyc5_10,
93,2036487948,Nantes_Factory,Produit CJ,1371838,,Matériau 7,France,Saison Ete,PILOT SPORT 4,DimMot18,IndRevC,2023-05-24,2023-05-24 02:00:00,2023-05-24 02:00:00,2023-05-24 02:00:00,2023-05-24 02:00:00,2023-05-28,,,,,2023-09-13 00:00:00,,,,2023-05-20 10:14:58,2023-05-27 14:54:37,2023-05-24 12:54:42,2023-05-24 12:57:10,2023-05-27 18:07:55,2023-05-27 18:09:15,2023-05-28 00:18:16,2023-05-28 00:29:37,2023-05-28 04:43:32,2023-05-28 04:43:32,2023-05-28 02:42:57,2023-05-28 04:43:32,2023-05-30 22:53:28,2023-05-30 22:55:58,2023-05-31,"[[TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO REPAIR WITHOUT ADDING RUBBER (R1)], [TO REPAIR WITHOUT ADDING RUBBER (R1)], [TO REPAIR WITHOUT ADDING RUBBER (R1)], [TO REPAIR WITHOUT ADDING RUBBER (R1)]]",2023-06-04,-1,13,19,3,12,37,DurCyc5_10,CE
94,1812027790,Nantes_Factory,Produit CK,1599207,,Matériau 10,Germany,Saison Alternée,PRIMACY ALL SEASON,DimMot19,IndRevC,2023-05-12,2023-05-10 02:00:00,2023-05-12 00:00:00,2023-05-10 02:00:00,2023-05-12 00:00:00,2023-05-14,,,,,,,,,2023-05-16 17:23:04,2023-05-16 17:40:09,2023-05-18 02:45:56,2023-05-18 02:48:32,2023-05-18 12:57:42,2023-05-18 12:58:34,2023-05-19 03:06:31,2023-05-19 03:19:01,,,,,2023-05-19 06:31:26,2023-05-19 06:36:40,2023-05-24,[],2023-05-28,0,9,9,0,11,45,DurCyc10_15,
95,1775486340,Nantes_Factory,Produit CK,1660212,,Matériau 10,Germany,Saison Alternée,PRIMACY ALL SEASON,DimMot19,IndRevC,2023-06-02,2023-05-31 02:00:00,2023-06-02 00:00:00,2023-05-31 02:00:00,2023-06-02 00:00:00,2023-06-04,,,,,,,,,2023-06-10 18:45:45,2023-06-10 18:46:49,2023-06-11 03:04:49,2023-06-11 03:07:25,2023-06-11 05:22:29,2023-06-11 05:23:24,2023-06-12 20:18:09,2023-06-12 20:30:39,,,2023-06-12 21:17:39,2023-06-12 21:23:44,2023-06-13 05:12:09,2023-06-13 05:17:22,2023-06-21,"[[TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default]]",2023-06-25,0,4,4,0,16,37,DurCyc15_20,
0,877675658,Nantes_Factory,Produit AA,1130093,,Matériau 1,France,Saison Ete,PRIMACY 4,DimMot17,IndRevP,2023-04-04,2023-04-03 02:00:00,2023-04-04 00:00:00,2023-04-03 02:00:00,2023-04-04 00:00:00,2023-04-07,,,,,,,,,2023-04-04 03:01:35,2023-04-04 03:29:53,2023-04-03 21:54:35,2023-04-03 21:57:18,2023-04-04 08:08:06,2023-04-04 08:08:55,2023-04-05 01:51:54,2023-04-05 02:03:54,,,,,2023-04-05 08:47:12,2023-04-05 08:54:18,2023-04-10,[],2023-04-14,1,6,6,1,10,28,DurCyc5_10,
1,550988407,Nantes_Factory,Produit AA,799599,,Matériau 1,France,Saison Ete,PRIMACY 4,DimMot17,IndRevP,2023-04-17,2023-04-17 02:00:00,2023-04-17 02:00:00,2023-04-17 02:00:00,2023-04-17 02:00:00,2023-04-21,2023-10-05 00:00:00,,,,,,,,2023-04-14 07:36:08,2023-04-14 08:24:25,2023-04-16 22:31:03,2023-04-16 22:33:46,2023-04-17 22:01:15,2023-04-17 22:02:00,2023-04-20 09:13:29,2023-04-20 09:25:29,,,2023-04-22 08:49:28,2023-04-22 12:01:39,2023-04-22 13:01:08,2023-04-22 13:08:13,2023-04-28,"[[TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default]]",2023-04-28,1,8,11,4,12,24,DurCyc10_15,OK
2,1056606029,Nantes_Factory,Produit AA,1228994,,Matériau 2,Germany,Saison Ete,PRIMACY 4,DimMot17,IndRevP,2023-03-29,2023-03-27 02:00:00,2023-03-29 00:00:00,2023-03-27 02:00:00,2023-03-29 00:00:00,2023-03-31,,,,,,,,,2023-04-04 02:13:57,2023-04-04 03:35:40,2023-04-04 01:33:47,2023-04-04 01:36:15,2023-04-04 10:02:51,2023-04-04 10:03:42,2023-04-05 01:23:10,2023-04-05 01:34:01,,,,,2023-04-05 06:55:32,2023-04-05 07:02:31,2023-04-06,[],2023-04-07,1,6,7,2,8,18,DurCyc5_10,
3,1151786958,Nantes_Factory,Produit AB,924861,,Matériau 3,Germany,Saison Ete,ENERGY SAVER+,DimMot16,IndRevC,2023-04-19,2023-04-17 02:00:00,2023-04-19 00:00:00,2023-04-22 02:00:00,2023-04-22 02:00:00,2023-04-21,,,,,,,,,2023-04-21 19:20:48,2023-04-21 21:59:10,2023-04-22 04:28:39,2023-04-22 04:28:53,2023-04-22 05:21:03,2023-04-22 05:22:32,2023-04-22 22:33:53,2023-04-22 22:43:44,,,2023-04-22 23:33:11,2023-04-23 01:53:21,2023-04-23 02:49:51,2023-04-23 02:57:35,2023-04-25,"[[TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default]]",2023-04-28,1,7,8,3,8,18,DurCyc5_10,
4,1000814855,Nantes_Factory,Produit AC,1217248,,Matériau 3,France,Saison Ete,PRIMACY 4,DimMot15,IndRevC,2023-03-28,2023-03-27 02:00:00,2023-03-28 00:00:00,2023-03-27 02:00:00,2023-03-28 00:00:00,2023-03-31,,,,,,,,,2023-04-20 02:54:34,2023-04-20 03:33:22,2023-04-20 18:35:48,2023-04-20 18:35:57,2023-04-21 04:14:22,2023-04-21 04:15:15,2023-04-21 20:18:06,2023-04-21 20:27:57,,,2023-04-21 21:26:57,2023-04-21 21:26:57,2023-04-21 22:10:40,2023-04-21 22:18:29,2023-04-24,"[[TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default]]",2023-04-28,1,9,5,2,12,46,DurCyc25_30,
5,1105259384,Nantes_Factory,Produit AC,623648,,Matériau 3,France,Saison Ete,PRIMACY 4,DimMot15,IndRevC,2023-04-24,2023-04-24 02:00:00,2023-04-24 02:00:00,2023-04-24 02:00:00,2023-04-24 02:00:00,2023-04-28,,,,,,2023-10-05 00:00:00,,,2023-04-22 20:20:44,2023-04-22 20:52:07,2023-04-24 00:16:36,2023-04-24 00:17:04,2023-04-24 02:22:39,2023-04-24 02:23:42,2023-04-24 06:25:44,2023-04-24 06:35:35,,,2023-04-24 07:35:43,2023-04-24 07:35:43,2023-04-24 08:05:14,2023-04-24 08:13:11,2023-04-25,"[[TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default]]",2023-04-28,1,8,8,2,6,24,DurCyc0_5,SA
6,836596908,Nantes_Factory,Produit AD,1061289,,Matériau 4,France,Saison Ete,PRIMACY 4+,DimMot18,IndRevC,2023-04-11,2023-04-10 02:00:00,2023-04-11 00:00:00,2023-04-10 02:00:00,2023-04-11 00:00:00,2023-04-14,2023-09-13 00:00:00,,,,,,,,2023-04-08 17:00:47,2023-04-08 17:10:38,2023-04-10 17:56:26,2023-04-10 17:59:02,2023-04-10 19:12:28,2023-04-10 19:14:17,2023-04-11 00:28:40,2023-04-11 00:39:10,,,2023-04-11 01:19:28,2023-04-11 01:29:25,2023-04-11 06:09:52,2023-04-11 06:16:04,2023-04-13,"[[TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default]]",2023-04-14,1,8,8,2,8,14,DurCyc0_5,OK
7,1339618699,Nantes_Factory,Produit AD,1250432,,Matériau 4,France,Saison Ete,PRIMACY 4+,DimMot18,IndRevC,2023-03-28,2023-03-27 02:00:00,2023-03-28 00:00:00,2023-04-06 02:00:00,2023-04-06 02:00:00,2023-03-31,,,,,,,,,2023-04-11 20:03:11,2023-04-11 23:10:09,2023-04-12 21:13:51,2023-04-12 21:16:27,2023-04-13 04:29:01,2023-04-13 04:30:02,2023-04-13 17:54:56,2023-04-13 18:05:26,,,2023-04-13 18:35:51,2023-04-13 18:35:51,2023-04-13 20:48:53,2023-04-13 20:54:12,2023-05-08,"[[TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default]]",2023-05-12,2,11,8,2,50,74,DurCyc40_45,
8,1095788861,Nantes_Factory,Produit AE,814861,,Matériau 5,Germany,Saison Ete,PILOT SPORT 4,DimMot18,IndRevP,2023-04-19,2023-04-17 02:00:00,2023-04-19 00:00:00,2023-04-17 02:00:00,2023-04-19 00:00:00,2023-04-21,2023-10-05 00:00:00,,,,,,,,2023-04-16 08:51:26,2023-04-18 03:40:49,2023-04-18 13:14:30,2023-04-18 13:16:58,2023-04-18 15:31:12,2023-04-18 15:32:10,2023-04-19 02:45:16,2023-04-19 02:56:37,,,2023-04-19 03:48:46,2023-04-19 05:22:20,2023-04-19 05:37:17,2023-04-19 05:44:40,2023-04-20,"[[TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default]]",2023-04-21,1,5,8,2,8,11,DurCyc0_5,OK
9,1052491190,Nantes_Factory,Produit AF,1041928,,Matériau 6,France,Saison Hiver,ALPIN 6,DimMot17,IndRevC,2023-04-17,2023-04-17 02:00:00,2023-04-17 02:00:00,2023-04-17 02:00:00,2023-04-17 02:00:00,2023-04-21,,,,,,,,,2023-04-14 16:09:44,2023-04-15 15:03:04,2023-04-16 11:33:06,2023-04-16 11:35:34,2023-04-16 15:11:00,2023-04-16 15:12:21,2023-04-17 00:22:58,2023-04-17 00:32:49,,,2023-04-17 01:24:22,2023-04-17 01:24:22,2023-04-17 03:56:23,2023-04-17 04:02:17,2023-04-17,"[[TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default]]",2023-04-21,1,9,6,2,8,20,DurCyc0_5,
10,1256955135,Nantes_Factory,Produit AG,785006,,Matériau 5,France,Saison Ete,E PRIMACY,DimMot18,IndRevP,2023-03-27,2023-03-27 02:00:00,2023-03-27 02:00:00,2023-03-27 02:00:00,2023-03-27 02:00:00,2023-03-31,,,,,,,,,2023-04-06 16:48:26,2023-04-07 22:21:28,2023-04-08 14:40:36,2023-04-08 14:43:04,2023-04-08 18:37:58,2023-04-08 18:38:42,2023-04-08 22:03:28,2023-04-08 22:13:49,,,2023-04-08 23:17:32,2023-04-08 23:32:29,2023-04-10 06:51:38,2023-04-10 06:58:23,2023-04-12,"[[TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default]]",2023-04-14,1,10,9,3,7,34,DurCyc15_20,
11,874902946,Nantes_Factory,Produit AG,1245046,,Matériau 5,France,Saison Ete,E PRIMACY,DimMot18,IndRevP,2023-04-13,2023-04-10 02:00:00,2023-04-13 00:00:00,2023-04-10 02:00:00,2023-04-13 00:00:00,2023-04-14,2023-10-05 00:00:00,,,,,,,,2023-04-08 16:10:07,2023-04-12 21:27:40,2023-04-13 02:55:51,2023-04-13 02:58:19,2023-04-13 12:15:12,2023-04-13 12:16:00,2023-04-13 22:14:27,2023-04-13 22:24:48,,,2023-04-13 23:25:49,2023-04-13 23:43:21,2023-04-14 13:07:30,2023-04-14 13:13:33,2023-04-19,"[[TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default]]",2023-04-21,1,5,12,2,14,28,DurCyc5_10,OK
12,870950812,Nantes_Factory,Produit AH,1385732,,Matériau 6,France,Saison Ete,PILOT SPORT 5,DimMot17,IndRevC,2023-03-30,2023-03-27 02:00:00,2023-03-30 00:00:00,2023-03-30 02:00:00,2023-03-30 02:00:00,2023-03-31,,,,,,2023-09-20 00:00:00,,2023-09-13 00:00:00,2023-03-31 12:50:31,2023-04-04 13:20:58,2023-04-05 00:25:31,2023-04-05 00:27:59,2023-04-06 08:55:10,2023-04-06 08:59:30,2023-04-06 21:37:04,2023-04-06 21:48:55,,,2023-04-06 22:48:09,2023-04-07 02:12:56,2023-04-07 02:46:26,2023-04-07 02:52:52,2023-04-12,"[[TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default]]",2023-04-14,1,7,13,3,14,25,DurCyc10_15,"SA,TR"
13,906916913,Nantes_Factory,Produit AH,637923,,Matériau 6,France,Saison Ete,PILOT SPORT 5,DimMot17,IndRevC,2023-04-10,2023-04-10 02:00:00,2023-04-10 02:00:00,2023-04-10 02:00:00,2023-04-10 02:00:00,2023-04-14,,,,,,2023-09-20 00:00:00,,2023-09-13 00:00:00,2023-04-07 23:17:59,2023-04-08 15:35:53,2023-04-09 12:30:12,2023-04-09 12:32:40,2023-04-10 16:52:57,2023-04-10 16:57:53,2023-04-10 22:45:34,2023-04-10 22:57:25,,,2023-04-10 23:57:42,2023-04-11 01:53:50,2023-04-11 02:37:03,2023-04-11 02:44:19,2023-04-12,"[[TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default]]",2023-04-14,1,8,7,3,8,15,DurCyc0_5,"SA,TR"
14,667047635,Nantes_Factory,Produit AI,1351647,,Matériau 7,France,Saison Ete,PILOT SPORT 4,DimMot18,IndRevC,2023-03-29,2023-03-27 02:00:00,2023-03-29 00:00:00,2023-04-06 02:00:00,2023-04-06 02:00:00,2023-03-31,2023-09-20 00:00:00,,,,,,,,2023-03-31 09:12:22,2023-04-05 19:52:38,2023-04-06 10:55:29,2023-04-06 10:57:57,2023-04-06 12:00:35,2023-04-06 12:01:43,2023-04-07 09:49:25,2023-04-07 10:00:46,,,2023-04-07 11:02:42,2023-04-07 12:03:55,2023-04-09 01:39:23,2023-04-09 01:48:10,2023-04-12,"[[TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default]]",2023-04-14,1,5,12,4,9,27,DurCyc10_15,OK
15,1305806960,Nantes_Factory,Produit AI,689679,,Matériau 7,France,Saison Ete,PILOT SPORT 4,DimMot18,IndRevC,2023-04-17,2023-04-24 02:00:00,2023-04-24 02:00:00,2023-05-10 02:00:00,2023-05-10 02:00:00,2023-04-28,2023-09-20 00:00:00,,,,,,,,2023-04-13 11:38:43,2023-04-15 23:44:28,2023-04-16 14:09:49,2023-04-16 14:12:17,2023-04-16 15:25:58,2023-04-16 15:27:03,2023-04-17 00:02:36,2023-04-17 00:13:57,,,2023-04-17 01:15:10,2023-04-17 02:00:21,2023-04-18 09:21:47,2023-04-18 09:23:32,2023-04-25,"[[TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default]]",2023-04-28,8,9,11,3,15,28,DurCyc5_10,OK
16,1291815115,Nantes_Factory,Produit AJ,1245191,,Matériau 3,France,Saison Alternée,CROSSCLIMATE+,DimMot15,IndRevC,2023-03-27,2023-03-27 02:00:00,2023-03-27 02:00:00,2023-04-03 02:00:00,2023-04-03 02:00:00,2023-03-31,2023-09-20 00:00:00,,,,,,,,2023-04-03 09:05:24,2023-04-05 01:24:40,2023-04-04 17:36:39,2023-04-04 17:36:46,2023-04-05 05:48:33,2023-04-05 05:50:15,2023-04-05 20:02:17,2023-04-05 20:12:08,,,2023-04-05 21:54:07,2023-04-06 00:48:18,2023-04-06 16:03:05,2023-04-06 16:10:50,2023-04-11,"[[TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default]]",2023-04-14,1,9,9,3,14,34,DurCyc15_20,OK
17,1145004540,Nantes_Factory,Produit AJ,1374636,,Matériau 3,France,Saison Alternée,CROSSCLIMATE+,DimMot15,IndRevC,2023-04-13,2023-04-10 02:00:00,2023-04-13 00:00:00,2023-04-28 02:00:00,2023-04-28 02:00:00,2023-04-14,2023-09-20 00:00:00,,,,,,,,2023-04-27 16:27:49,2023-04-29 18:48:00,2023-04-30 05:00:31,2023-04-30 05:00:57,2023-04-30 12:16:42,2023-04-30 12:17:33,2023-04-30 14:05:48,2023-04-30 14:15:39,,,2023-04-30 15:04:13,2023-04-30 16:11:25,2023-04-30 18:18:00,2023-04-30 18:27:04,2023-05-03,"[[TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default]]",2023-05-05,2,7,13,2,14,48,DurCyc20_25,OK
18,1216892607,Nantes_Factory,Produit AJ,1387284,,Matériau 3,France,Saison Alternée,CROSSCLIMATE+,DimMot15,IndRevC,2023-05-01,2023-05-01 02:00:00,2023-05-01 02:00:00,2023-05-01 02:00:00,2023-05-01 02:00:00,2023-05-05,2023-10-02 00:00:00,,,,,,,,2023-04-27 16:27:49,2023-04-30 01:17:44,2023-04-30 06:03:09,2023-04-30 06:03:17,2023-04-30 15:29:56,2023-04-30 15:42:37,2023-05-01 00:04:18,2023-05-01 00:14:09,,,2023-05-01 01:01:46,2023-05-01 02:52:00,2023-05-01 03:14:46,2023-05-01 03:24:39,2023-05-03,"[[TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default]]",2023-05-05,2,11,18,2,16,30,DurCyc0_5,OK
19,1303817260,Nantes_Factory,Produit AK,1501251,,Matériau 4,Germany,Saison Ete,E PRIMACY,DimMot18,IndRevC,2023-03-29,2023-03-27 02:00:00,2023-03-29 00:00:00,2023-03-28 02:00:00,2023-03-29 00:00:00,2023-03-31,,,,,,,,,2023-04-03 04:19:58,2023-04-04 18:40:41,2023-04-05 00:59:35,2023-04-05 01:02:11,2023-04-05 05:32:07,2023-04-05 05:32:59,2023-04-05 16:55:48,2023-04-05 17:06:18,,,2023-04-05 17:40:14,2023-04-05 17:54:32,2023-04-06 02:02:54,2023-04-06 02:10:16,2023-04-12,"[[TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default]]",2023-04-14,1,8,8,2,16,37,DurCyc10_15,
20,1426471602,Nantes_Factory,Produit AL,1016803,,Matériau 8,France,Saison Ete,PRIMACY 4+,DimMot16,IndRevP,2023-04-07,2023-04-03 02:00:00,2023-04-07 00:00:00,2023-04-03 02:00:00,2023-04-07 00:00:00,2023-04-07,,,,,,2023-09-20 00:00:00,,,2023-04-04 20:35:50,2023-04-04 20:52:15,2023-04-06 01:14:47,2023-04-06 01:14:54,2023-04-06 10:43:27,2023-04-06 10:45:21,2023-04-07 02:08:16,2023-04-07 02:18:07,,,2023-04-07 03:16:56,2023-04-07 03:16:56,2023-04-07 04:07:04,2023-04-07 04:13:31,2023-04-10,"[[TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default]]",2023-04-14,1,5,9,2,12,12,DurCyc0_5,SA
21,1440885598,Nantes_Factory,Produit AL,1009468,,Matériau 8,France,Saison Ete,PRIMACY 4+,DimMot16,IndRevP,2023-04-17,2023-04-17 02:00:00,2023-04-17 02:00:00,2023-04-17 02:00:00,2023-04-17 02:00:00,2023-04-21,,,,,,2023-09-20 00:00:00,,,2023-04-15 01:36:28,2023-04-16 13:27:26,,,2023-04-17 00:47:24,2023-04-17 00:49:17,2023-04-17 02:03:30,2023-04-17 02:13:21,,,2023-04-17 03:12:54,2023-04-17 04:58:11,2023-04-17 05:32:59,2023-04-17 05:40:26,2023-04-18,"[[TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default]]",2023-04-21,1,6,9,1,11,17,DurCyc0_5,SA
22,970084705,Nantes_Factory,Produit AL,1455791,,Matériau 8,France,Saison Ete,PRIMACY 4+,DimMot16,IndRevP,2023-04-27,2023-04-24 02:00:00,2023-04-27 00:00:00,2023-04-24 02:00:00,2023-04-27 00:00:00,2023-04-28,,,,,,2023-09-28 00:00:00,,,2023-04-24 14:23:20,2023-04-26 08:39:09,2023-04-26 10:45:28,2023-04-26 10:46:00,2023-04-26 13:24:10,2023-04-26 13:25:12,2023-04-27 08:05:35,2023-04-27 08:15:26,,,2023-04-27 10:02:18,2023-04-27 12:03:36,2023-04-27 13:34:39,2023-04-27 13:41:27,2023-04-28,"[[TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default]]",2023-04-28,1,6,8,2,11,13,DurCyc0_5,SA
23,900649782,Nantes_Factory,Produit AM,1302900,,Matériau 7,Germany,Saison Ete,PILOT SPORT 4,DimMot18,IndRevC,2023-04-07,2023-04-03 02:00:00,2023-04-07 00:00:00,2023-04-04 02:00:00,2023-04-07 00:00:00,2023-04-07,,,,,,,,,2023-04-04 16:17:16,2023-04-10 09:55:05,2023-04-10 22:20:46,2023-04-10 22:23:14,2023-04-11 07:57:10,2023-04-11 08:00:04,2023-04-11 13:39:24,2023-04-11 13:51:15,,,2023-04-11 14:37:22,2023-04-11 17:03:12,2023-04-13 09:15:38,2023-04-13 09:17:27,2023-04-17,"[[TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default]]",2023-04-21,1,3,11,3,12,21,DurCyc10_15,
